customer_id,order_id,order_date,order_value,row_num,rank,dense_rank,prev_order_value,next_order_value,running_customer_total
570,1988,2026-03-01,10909.34,4,3,3,5488.84,19863.34,34414.16
570,3382,2026-03-26,19863.34,5,1,1,10909.34,,54277.5
571,589,2022-09-19,3790.36,1,4,4,,10905.57,3790.36
571,340,2022-11-29,10905.57,2,2,2,3790.36,8239.27,14695.93
571,2886,2025-02-07,8239.27,3,3,3,10905.57,11629.96,22935.2
571,2705,2025-10-11,11629.96,4,1,1,8239.27,,34565.16
572,1713,2022-12-30,11891.36,1,1,1,,8299.48,11891.36
572,459,2023-01-11,8299.48,2,2,2,11891.36,,20190.84
573,207,2023-04-07,6141.13,1,1,1,,3403.51,6141.13
573,2513,2025-11-15,3403.51,2,2,2,6141.13,764.5,9544.64
573,2452,2025-12-18,764.5,3,3,3,3403.51,,10309.14
574,1596,2022-09-30,2213.03,1,3,3,,7551.41,2213.03
574,1452,2024-07-15,7551.41,2,2,2,2213.03,12963.51,9764.44
574,1210,2024-08-02,12963.51,3,1,1,7551.41,,22727.95
575,3141,2023-04-09,1209.33,1,1,1,,,1209.33
576,1185,2023-05-15,16862.34,1,2,2,,35098.57,16862.34
576,1741,2023-11-10,35098.57,2,1,1,16862.34,,51960.91
577,403,2022-09-14,5390.59,1,4,4,,24729.71,5390.59
577,1006,2024-11-21,24729.71,2,1,1,5390.59,10114.94,30120.3
577,1372,2025-01-31,10114.94,3,3,3,24729.71,15218.38,40235.24
577,2049,2025-03-15,15218.38,4,2,2,10114.94,2941.55,55453.62
577,715,2026-02-19,2941.55,5,5,5,15218.38,,58395.17
578,1348,2024-11-12,21823.42,1,1,1,,,21823.42
579,2321,2022-10-29,4798.69,1,5,5,,7823.48,4798.69
579,2580,2022-12-23,7823.48,2,3,3,4798.69,6230.65,12622.17
579,2550,2023-02-07,6230.65,3,4,4,7823.48,15460.95,18852.82
579,93,2024-05-17,15460.95,4,1,1,6230.65,4112.09,34313.77
579,817,2025-02-09,4112.09,5,6,6,15460.95,874.45,38425.86
579,2035,2025-11-22,874.45,6,7,7,4112.09,10409.66,39300.31
579,1416,2026-07-16,10409.66,7,2,2,874.45,,49709.97
580,386,2022-11-02,7523.81,1,2,2,,9515.95,7523.81
580,1945,2023-08-21,9515.95,2,1,1,7523.81,2823.64,17039.76
580,1522,2024-10-14,2823.64,3,5,5,9515.95,3939.44,19863.4
580,1823,2025-08-13,3939.44,4,4,4,2823.64,4516.72,23802.84
580,3306,2026-08-06,4516.72,5,3,3,3939.44,,28319.56
581,1060,2024-05-13,12232.58,1,1,1,,,12232.58
582,2507,2023-02-14,14266.8,1,2,2,,5894.33,14266.8
582,1555,2025-04-05,5894.33,2,3,3,14266.8,41029.02,20161.13
582,786,2025-11-16,41029.02,3,1,1,5894.33,,61190.15
583,1118,2022-10-17,12993.97,1,2,2,,212.57,12993.97
583,2568,2025-12-05,212.57,2,3,3,12993.97,13558.38,13206.54
583,3241,2026-03-18,13558.38,3,1,1,212.57,,26764.92
585,2965,2022-12-15,4663.26,1,2,2,,13403.26,4663.26
585,1487,2025-09-19,13403.26,2,1,1,4663.26,,18066.52
586,2235,2025-11-15,9405.23,1,2,2,,18131.14,9405.23
586,1250,2026-08-10,18131.14,2,1,1,9405.23,,27536.37
587,1835,2022-11-26,6762.3,1,2,2,,15587.75,6762.3
587,185,2023-03-07,15587.75,2,1,1,6762.3,,22350.05
588,3358,2022-09-22,103.76,1,7,7,,1388.65,103.76
588,2997,2023-01-20,1388.65,2,6,6,103.76,4473.75,1492.41
588,2701,2023-10-14,4473.75,3,5,5,1388.65,30489.52,5966.16
588,274,2025-04-20,30489.52,4,1,1,4473.75,4960.59,36455.68
588,3113,2025-05-30,4960.59,5,4,4,30489.52,13557.75,41416.27
588,2938,2025-06-21,13557.75,6,3,3,4960.59,28741.88,54974.02
588,243,2026-06-19,28741.88,7,2,2,13557.75,,83715.9
589,975,2024-10-05,1316.38,1,3,3,,5975.78,1316.38
589,2487,2025-01-18,5975.78,2,2,2,1316.38,12282.45,7292.16
589,797,2026-06-05,12282.45,3,1,1,5975.78,,19574.61
590,1756,2023-09-13,1234.2,1,6,6,,2170.56,1234.2
590,3151,2024-02-08,2170.56,2,4,4,1234.2,20983.48,3404.76
590,2209,2024-08-14,20983.48,3,2,2,2170.56,10635.99,24388.24
590,3209,2025-07-26,10635.99,4,3,3,20983.48,28001.35,35024.23
590,1719,2026-02-27,28001.35,5,1,1,10635.99,2052.47,63025.58
590,3021,2026-03-13,2052.47,6,5,5,28001.35,,65078.05
591,2892,2022-09-24,2625.69,1,7,7,,9270.9,2625.69
591,475,2022-10-10,9270.9,2,3,3,2625.69,2905.27,11896.59
591,71,2025-03-08,2905.27,3,5,5,9270.9,2248.44,14801.86
591,246,2025-05-03,2248.44,4,8,8,2905.27,22941.7,17050.3
591,1651,2025-06-29,22941.7,5,1,1,2248.44,2745.12,39992.0
591,3436,2025-10-15,2745.12,6,6,6,22941.7,20271.66,42737.12
591,3450,2026-04-11,20271.66,7,2,2,2745.12,4586.33,63008.78
591,2480,2026-06-15,4586.33,8,4,4,20271.66,,67595.11
592,1037,2022-09-27,1891.11,1,2,2,,15648.27,1891.11
592,709,2022-11-02,15648.27,2,1,1,1891.11,743.52,17539.38
592,1677,2025-06-24,743.52,3,3,3,15648.27,,18282.9
593,2104,2024-06-15,3341.55,1,3,3,,8640.64,3341.55
593,1019,2025-01-03,8640.64,2,2,2,3341.55,10826.55,11982.19
593,2384,2025-07-21,10826.55,3,1,1,8640.64,409.47,22808.74
593,2352,2025-10-10,409.47,4,4,4,10826.55,,23218.21
594,2681,2023-04-06,17473.99,1,1,1,,4207.36,17473.99
594,943,2023-06-06,4207.36,2,3,3,17473.99,16073.66,21681.35
594,559,2024-02-11,16073.66,3,2,2,4207.36,3840.96,37755.01
594,1135,2025-01-23,3840.96,4,4,4,16073.66,,41595.97
595,1009,2024-07-28,8950.07,1,2,2,,25525.9,8950.07
595,772,2024-12-11,25525.9,2,1,1,8950.07,,34475.97
597,2027,2022-12-26,14447.53,1,2,2,,9927.03,14447.53
597,3068,2024-03-26,9927.03,2,3,3,14447.53,24413.22,24374.56
597,1164,2026-01-09,24413.22,3,1,1,9927.03,,48787.78
598,2603,2024-01-27,9670.25,1,3,3,,16252.88,9670.25
598,2000,2025-10-29,16252.88,2,2,2,9670.25,21838.31,25923.13
598,255,2025-11-19,21838.31,3,1,1,16252.88,,47761.44
599,746,2023-12-26,8127.96,1,2,2,,14186.06,8127.96
599,2005,2024-12-16,14186.06,2,1,1,8127.96,3789.62,22314.02
599,2389,2026-05-26,3789.62,3,3,3,14186.06,,26103.64
600,2601,2022-08-28,16544.98,1,1,1,,7142.31,16544.98
600,106,2022-12-09,7142.31,2,5,5,16544.98,8147.82,23687.29
600,1565,2023-10-15,8147.82,3,4,4,7142.31,15985.56,31835.11
600,1242,2024-09-05,15985.56,4,2,2,8147.82,10179.66,47820.67
600,1365,2026-07-06,10179.66,5,3,3,15985.56,,58000.33
601,3088,2024-09-09,28416.41,1,1,1,,15731.35,28416.41
601,143,2024-10-02,15731.35,2,2,2,28416.41,,44147.76
602,2273,2022-09-16,3737.89,1,2,2,,815.21,3737.89
602,520,2023-07-29,815.21,2,3,3,3737.89,16107.03,4553.1
602,2647,2025-04-28,16107.03,3,1,1,815.21,,20660.13
603,349,2023-01-31,5035.0,1,3,3,,24557.25,5035.0
603,593,2023-09-28,24557.25,2,1,1,5035.0,13460.58,29592.25
603,753,2025-08-29,13460.58,3,2,2,24557.25,,43052.83
604,3040,2024-04-22,6599.25,1,2,2,,5773.75,6599.25
604,1195,2025-03-24,5773.75,2,3,3,6599.25,4328.36,12373.0
604,2060,2025-12-07,4328.36,3,4,4,5773.75,12214.54,16701.36
604,1444,2026-05-29,12214.54,4,1,1,4328.36,,28915.9
605,2362,2022-11-16,1211.46,1,3,3,,15149.02,1211.46
605,49,2023-02-27,15149.02,2,1,1,1211.46,1346.48,16360.48
605,1197,2023-12-08,1346.48,3,2,2,15149.02,,17706.96
606,1930,2025-01-25,11472.62,1,2,2,,16762.64,11472.62
606,1343,2025-10-29,16762.64,2,1,1,11472.62,,28235.26
608,2069,2024-11-10,21115.83,1,1,1,,2603.39,21115.83
608,555,2026-07-29,2603.39,2,2,2,21115.83,,23719.22
609,3371,2023-10-07,7976.11,1,1,1,,,7976.11
610,2247,2023-08-18,194.22,1,3,3,,24857.51,194.22
610,3291,2025-06-18,24857.51,2,1,1,194.22,15839.77,25051.73
610,389,2026-07-19,15839.77,3,2,2,24857.51,,40891.5
611,1417,2024-02-20,5539.15,1,1,1,,1989.61,5539.15
611,727,2025-07-26,1989.61,2,3,3,5539.15,4849.85,7528.76
611,952,2026-05-21,4849.85,3,2,2,1989.61,,12378.61
612,1895,2025-02-16,1412.92,1,3,3,,7887.12,1412.92
612,1297,2025-06-04,7887.12,2,2,2,1412.92,17765.63,9300.04
612,875,2026-07-27,17765.63,3,1,1,7887.12,,27065.67
613,1800,2023-09-03,17852.28,1,1,1,,592.85,17852.28
613,1419,2024-05-19,592.85,2,4,4,17852.28,10101.12,18445.13
613,2745,2024-11-09,10101.12,3,3,3,592.85,17709.01,28546.25
613,716,2025-05-09,17709.01,4,2,2,10101.12,,46255.26
614,1477,2022-10-07,166.95,1,3,3,,8105.51,166.95
614,3042,2024-08-18,8105.51,2,1,1,166.95,7262.45,8272.46
614,172,2025-10-09,7262.45,3,2,2,8105.51,,15534.91
615,2048,2023-05-08,7453.87,1,3,3,,8030.97,7453.87
615,1222,2024-08-01,8030.97,2,2,2,7453.87,4897.15,15484.84
615,1870,2024-12-18,4897.15,3,4,4,8030.97,12222.6,20381.99
615,135,2025-08-05,12222.6,4,1,1,4897.15,,32604.59
616,3195,2022-09-09,16854.96,1,1,1,,,16854.96
617,1575,2023-01-30,2695.7,1,3,3,,5971.56,2695.7
617,947,2024-08-01,5971.56,2,2,2,2695.7,6349.78,8667.26
617,1029,2026-08-10,6349.78,3,1,1,5971.56,,15017.04
618,1162,2023-03-17,11349.72,1,1,1,,421.14,11349.72
618,3274,2025-05-18,421.14,2,2,2,11349.72,,11770.86
619,14,2024-03-20,7617.13,1,2,2,,798.2,7617.13
619,3363,2024-12-26,798.2,2,3,3,7617.13,17495.85,8415.33
619,3134,2025-07-09,17495.85,3,1,1,798.2,,25911.18
620,426,2022-10-16,3211.95,1,2,2,,2495.51,3211.95
620,1273,2024-04-23,2495.51,2,4,4,3211.95,12173.39,5707.46
620,490,2025-04-07,12173.39,3,1,1,2495.51,83.92,17880.85
620,192,2026-03-31,83.92,4,5,5,12173.39,3167.63,17964.77
620,1050,2026-08-10,3167.63,5,3,3,83.92,,21132.4
621,1312,2023-01-08,1561.48,1,6,6,,2480.98,1561.48
621,1640,2023-09-21,2480.98,2,5,5,1561.48,27756.56,4042.46
621,153,2023-12-12,27756.56,3,1,1,2480.98,5009.2,31799.02
621,2241,2024-08-23,5009.2,4,4,4,27756.56,9697.94,36808.22
621,2775,2025-01-27,9697.94,5,2,2,5009.2,7367.9,46506.16
621,3183,2025-05-12,7367.9,6,3,3,9697.94,,53874.06
622,650,2023-08-28,17328.38,1,2,2,,7648.22,17328.38
622,3283,2023-12-09,7648.22,2,3,3,17328.38,23598.64,24976.6
622,2254,2024-05-02,23598.64,3,1,1,7648.22,224.1,48575.24
622,1321,2025-07-09,224.1,4,4,4,23598.64,,48799.34
623,1918,2023-02-09,5434.46,1,1,1,,344.66,5434.46
623,851,2023-11-16,344.66,2,2,2,5434.46,,5779.12
624,1963,2022-11-17,20715.42,1,1,1,,15765.68,20715.42
624,1684,2023-06-08,15765.68,2,2,2,20715.42,4752.63,36481.1
624,898,2024-05-13,4752.63,3,3,3,15765.68,,41233.73
625,2051,2022-10-07,2647.6,1,5,5,,4076.03,2647.6
625,3159,2023-02-25,4076.03,2,3,3,2647.6,3579.45,6723.63
625,508,2024-04-11,3579.45,3,4,4,4076.03,12531.39,10303.08
625,2664,2024-12-17,12531.39,4,2,2,3579.45,15434.57,22834.47
625,3428,2026-01-14,15434.57,5,1,1,12531.39,,38269.04
626,1480,2023-02-10,10635.29,1,4,4,,20689.46,10635.29
626,1276,2023-08-15,20689.46,2,1,1,10635.29,14059.8,31324.75
626,3180,2023-08-24,14059.8,3,3,3,20689.46,15818.16,45384.55
626,2417,2024-06-29,15818.16,4,2,2,14059.8,,61202.71
627,3356,2023-03-30,3383.8,1,3,3,,19984.39,3383.8
627,540,2023-06-20,19984.39,2,1,1,3383.8,12210.71,23368.19
627,1597,2024-01-24,12210.71,3,2,2,19984.39,,35578.9
628,1560,2026-08-10,15459.38,1,1,1,,,15459.38
630,232,2023-12-27,33604.36,1,1,1,,8960.33,33604.36
630,413,2024-08-29,8960.33,2,4,4,33604.36,16265.38,42564.69
630,1542,2025-01-01,16265.38,3,2,2,8960.33,9865.36,58830.07
630,1824,2026-08-09,9865.36,4,3,3,16265.38,,68695.43
631,2519,2022-08-16,4881.49,1,4,4,,30174.6,4881.49
631,213,2023-03-13,30174.6,2,1,1,4881.49,7081.82,35056.09
631,1675,2024-07-26,7081.82,3,3,3,30174.6,11622.62,42137.91
631,2287,2025-08-07,11622.62,4,2,2,7081.82,,53760.53
632,2367,2024-09-26,27483.95,1,1,1,,,27483.95
633,122,2023-05-14,6792.38,1,2,2,,498.31,6792.38
633,2358,2023-09-29,498.31,2,4,4,6792.38,3346.8,7290.69
633,2794,2024-09-29,3346.8,3,3,3,498.31,14372.1,10637.49
633,2236,2024-10-01,14372.1,4,1,1,3346.8,,25009.59
634,1332,2022-12-28,17392.36,1,2,2,,25131.21,17392.36
634,1357,2026-05-04,25131.21,2,1,1,17392.36,,42523.57
635,335,2025-03-23,29358.09,1,1,1,,4272.1,29358.09
635,1486,2025-09-17,4272.1,2,2,2,29358.09,,33630.19
636,1022,2024-11-19,25616.55,1,1,1,,5832.5,25616.55
636,2191,2025-12-18,5832.5,2,3,3,25616.55,5919.66,31449.05
636,2840,2026-04-02,5919.66,3,2,2,5832.5,,37368.71
637,3449,2023-11-03,7014.92,1,2,2,,1913.46,7014.92
637,1298,2025-06-15,1913.46,2,4,4,7014.92,15668.1,8928.38
637,636,2025-10-30,15668.1,3,1,1,1913.46,6059.8,24596.48
637,3316,2026-06-18,6059.8,4,3,3,15668.1,,30656.28
638,3411,2025-09-23,9610.88,1,1,1,,,9610.88
639,191,2023-07-09,10978.99,1,1,1,,2258.46,10978.99
639,683,2024-10-23,2258.46,2,2,2,10978.99,,13237.45
640,67,2023-09-11,755.76,1,1,1,,,755.76
641,2012,2023-03-05,18436.71,1,1,1,,3878.48,18436.71
641,2844,2023-07-27,3878.48,2,3,3,18436.71,5023.26,22315.19
641,2479,2025-07-21,5023.26,3,2,2,3878.48,,27338.45
642,1899,2022-11-15,2033.55,1,3,3,,28169.03,2033.55
642,3067,2023-05-15,28169.03,2,1,1,2033.55,9243.45,30202.58
642,3308,2023-09-30,9243.45,3,2,2,28169.03,,39446.03
643,228,2023-07-13,20509.29,1,1,1,,,20509.29
644,2627,2023-03-14,8212.23,1,2,2,,26320.19,8212.23
644,1055,2026-04-03,26320.19,2,1,1,8212.23,7931.94,34532.42
644,698,2026-05-14,7931.94,3,3,3,26320.19,,42464.36
645,3247,2023-07-08,22535.76,1,1,1,,7507.76,22535.76
645,2682,2023-09-22,7507.76,2,3,3,22535.76,17804.35,30043.52
645,1490,2025-10-18,17804.35,3,2,2,7507.76,,47847.87
647,357,2024-01-27,11154.54,1,2,2,,14946.64,11154.54
647,136,2025-06-08,14946.64,2,1,1,11154.54,11107.81,26101.18
647,1301,2026-07-26,11107.81,3,3,3,14946.64,,37208.99
648,950,2023-02-09,8262.11,1,3,3,,21709.41,8262.11
648,2121,2024-10-17,21709.41,2,1,1,8262.11,7910.14,29971.52
648,2469,2025-03-28,7910.14,3,4,4,21709.41,18108.21,37881.66
648,1190,2025-04-13,18108.21,4,2,2,7910.14,,55989.87
649,2700,2025-11-09,1717.55,1,1,1,,1626.5,1717.55
649,1366,2026-08-04,1626.5,2,2,2,1717.55,,3344.05
650,3147,2025-02-13,9843.26,1,3,3,,12771.26,9843.26
650,633,2025-10-06,12771.26,2,1,1,9843.26,10603.22,22614.52
650,3334,2026-03-13,10603.22,3,2,2,12771.26,,33217.74
651,1430,2023-03-21,5412.47,1,3,3,,14825.55,5412.47
651,435,2023-10-05,14825.55,2,1,1,5412.47,13008.83,20238.02
651,1817,2024-01-04,13008.83,3,2,2,14825.55,5147.83,33246.85
651,1063,2026-05-03,5147.83,4,4,4,13008.83,,38394.68
652,2813,2023-02-07,3507.88,1,2,2,,11558.59,3507.88
652,1330,2025-05-31,11558.59,2,1,1,3507.88,,15066.47
653,1481,2025-01-27,7587.76,1,3,3,,2285.16,7587.76
653,2272,2025-02-01,2285.16,2,4,4,7587.76,7593.7,9872.92
653,1784,2025-11-16,7593.7,3,2,2,2285.16,12677.04,17466.62
653,140,2026-08-10,12677.04,4,1,1,7593.7,,30143.66
655,3232,2024-01-19,27111.43,1,1,1,,2159.81,27111.43
655,2494,2024-12-30,2159.81,2,2,2,27111.43,,29271.24
656,3053,2023-02-15,2400.46,1,5,5,,15124.33,2400.46
656,3035,2023-10-08,15124.33,2,1,1,2400.46,5092.34,17524.79
656,1158,2024-04-29,5092.34,3,4,4,15124.33,7257.09,22617.13
656,759,2024-07-08,7257.09,4,3,3,5092.34,7464.0,29874.22
656,2909,2025-01-11,7464.0,5,2,2,7257.09,,37338.22
657,811,2022-08-18,6766.61,1,3,3,,14513.57,6766.61
657,1231,2024-04-10,14513.57,2,1,1,6766.61,11659.74,21280.18
657,1659,2026-03-13,11659.74,3,2,2,14513.57,,32939.92
658,940,2023-08-06,24579.76,1,1,1,,2920.3,24579.76
658,2586,2025-03-03,2920.3,2,3,3,24579.76,16834.41,27500.06
658,993,2026-07-12,16834.41,3,2,2,2920.3,372.33,44334.47
658,171,2026-07-18,372.33,4,4,4,16834.41,,44706.8
659,2068,2023-02-08,8841.41,1,2,2,,5340.92,8841.41
659,3410,2025-01-12,5340.92,2,3,3,8841.41,9603.69,14182.33
659,2688,2025-06-09,9603.69,3,1,1,5340.92,2372.65,23786.02
659,97,2026-02-09,2372.65,4,4,4,9603.69,,26158.67
661,360,2022-09-16,7731.66,1,2,2,,17456.97,7731.66
661,3041,2024-02-14,17456.97,2,1,1,7731.66,6826.4,25188.63
661,1658,2024-03-25,6826.4,3,3,3,17456.97,4610.78,32015.03
661,3412,2024-09-25,4610.78,4,4,4,6826.4,,36625.81
662,341,2023-09-27,10449.64,1,2,2,,13251.98,10449.64
662,2765,2025-07-09,13251.98,2,1,1,10449.64,,23701.62
664,2514,2023-03-23,3212.8,1,7,7,,10141.52,3212.8
664,3328,2023-08-18,10141.52,2,4,4,3212.8,12221.48,13354.32
664,2736,2023-10-07,12221.48,3,3,3,10141.52,8077.37,25575.8
664,3400,2025-07-22,8077.37,4,5,5,12221.48,15385.43,33653.17
664,1816,2025-08-01,15385.43,5,2,2,8077.37,6367.22,49038.6
664,3298,2025-08-06,6367.22,6,6,6,15385.43,15403.51,55405.82
664,1082,2026-01-02,15403.51,7,1,1,6367.22,,70809.33
665,1217,2023-01-08,32686.78,1,1,1,,3352.85,32686.78
665,1376,2024-04-28,3352.85,2,4,4,32686.78,4325.67,36039.63
665,1820,2025-03-15,4325.67,3,3,3,3352.85,3127.74,40365.3
665,1663,2025-05-18,3127.74,4,5,5,4325.67,1316.57,43493.04
665,1369,2026-07-01,1316.57,5,6,6,3127.74,14614.82,44809.61
665,708,2026-07-07,14614.82,6,2,2,1316.57,,59424.43
666,2758,2023-04-26,15377.09,1,2,2,,17201.96,15377.09
666,2288,2025-04-19,17201.96,2,1,1,15377.09,,32579.05
667,3066,2022-09-20,7266.61,1,2,2,,2827.32,7266.61
667,3210,2024-08-08,2827.32,2,4,4,7266.61,6167.12,10093.93
667,2340,2024-11-25,6167.12,3,3,3,2827.32,20620.02,16261.05
667,1681,2025-06-18,20620.02,4,1,1,6167.12,,36881.07
669,2450,2023-03-02,17542.82,1,1,1,,14081.8,17542.82
669,637,2023-06-23,14081.8,2,2,2,17542.82,377.32,31624.62
669,1443,2024-07-18,377.32,3,4,4,14081.8,2232.21,32001.94
669,2929,2024-10-01,2232.21,4,3,3,377.32,,34234.15
670,2857,2025-11-25,6499.31,1,1,1,,,6499.31
672,2937,2024-08-26,2894.75,1,3,3,,3908.1,2894.75
672,2445,2024-12-09,3908.1,2,1,1,2894.75,2906.64,6802.85
672,1752,2025-06-12,2906.64,3,2,2,3908.1,,9709.49
673,2159,2023-07-11,12780.08,1,3,3,,24909.34,12780.08
673,1413,2024-12-19,24909.34,2,1,1,12780.08,9933.81,37689.42
673,2621,2025-09-13,9933.81,3,4,4,24909.34,5677.77,47623.23
673,1300,2025-10-01,5677.77,4,5,5,9933.81,15378.39,53301.0
673,691,2025-11-10,15378.39,5,2,2,5677.77,,68679.39
674,2319,2024-02-26,23030.16,1,1,1,,544.25,23030.16
674,3396,2024-05-03,544.25,2,4,4,23030.16,22036.02,23574.41
674,2043,2024-10-30,22036.02,3,2,2,544.25,11617.23,45610.43
674,865,2025-08-01,11617.23,4,3,3,22036.02,,57227.66
676,1048,2025-02-19,11941.37,1,1,1,,,11941.37
677,2095,2023-04-15,13572.02,1,1,1,,4847.64,13572.02
677,600,2023-08-03,4847.64,2,2,2,13572.02,1351.36,18419.66
677,2215,2024-06-05,1351.36,3,3,3,4847.64,,19771.02
678,3219,2023-01-08,19415.3,1,1,1,,386.71,19415.3
678,2810,2023-02-03,386.71,2,3,3,19415.3,14585.1,19802.01
678,284,2025-01-03,14585.1,3,2,2,386.71,,34387.11
679,3304,2023-07-06,9483.43,1,3,3,,11115.04,9483.43
679,1825,2025-11-19,11115.04,2,2,2,9483.43,23377.06,20598.47
679,2784,2025-12-01,23377.06,3,1,1,11115.04,,43975.53
680,1380,2023-11-09,18349.96,1,1,1,,7945.93,18349.96
680,2596,2026-03-28,7945.93,2,2,2,18349.96,,26295.89
681,68,2022-10-25,7548.73,1,5,5,,19104.74,7548.73
681,2454,2023-05-03,19104.74,2,1,1,7548.73,2598.14,26653.47
681,2414,2024-08-15,2598.14,3,7,7,19104.74,16961.59,29251.61
681,806,2024-09-21,16961.59,4,2,2,2598.14,7957.54,46213.2
681,1144,2024-11-13,7957.54,5,4,4,16961.59,5548.37,54170.74
681,1021,2024-12-19,5548.37,6,6,6,7957.54,15143.3,59719.11
681,1052,2025-12-15,15143.3,7,3,3,5548.37,,74862.41
682,2327,2022-10-12,15416.04,1,2,2,,6106.61,15416.04
682,84,2024-08-06,6106.61,2,3,3,15416.04,21534.79,21522.65
682,251,2025-01-21,21534.79,3,1,1,6106.61,,43057.44
684,1155,2023-01-16,3496.23,1,3,3,,15965.13,3496.23
684,1226,2023-03-21,15965.13,2,2,2,3496.23,17787.26,19461.36
684,1057,2025-08-16,17787.26,3,1,1,15965.13,,37248.62
685,1794,2023-01-17,1314.32,1,3,3,,10013.85,1314.32
685,3004,2023-02-11,10013.85,2,1,1,1314.32,6980.81,11328.17
685,2169,2023-06-07,6980.81,3,2,2,10013.85,534.91,18308.98
685,2046,2023-08-16,534.91,4,4,4,6980.81,,18843.89
686,178,2022-08-10,11210.54,1,3,3,,12562.22,11210.54
686,1259,2023-01-16,12562.22,2,2,2,11210.54,19411.58,23772.76
686,1143,2023-10-13,19411.58,3,1,1,12562.22,1905.94,43184.34
686,3231,2025-06-11,1905.94,4,4,4,19411.58,,45090.28
687,2668,2026-02-13,9961.1,1,1,1,,,9961.1
688,344,2023-12-25,22248.77,1,1,1,,12792.05,22248.77
688,2431,2024-01-13,12792.05,2,3,3,22248.77,7197.24,35040.82
688,2276,2025-11-21,7197.24,3,4,4,12792.05,19298.43,42238.06
688,1031,2025-12-28,19298.43,4,2,2,7197.24,,61536.49
689,116,2023-06-26,16290.98,1,1,1,,7410.67,16290.98
689,2356,2024-02-08,7410.67,2,3,3,16290.98,9130.34,23701.65
689,3046,2024-08-31,9130.34,3,2,2,7410.67,6002.83,32831.99
689,1186,2025-08-08,6002.83,4,4,4,9130.34,,38834.82
690,2118,2023-05-10,16185.2,1,2,2,,20693.52,16185.2
690,2260,2025-05-12,20693.52,2,1,1,16185.2,5399.28,36878.72
690,1799,2025-09-13,5399.28,3,3,3,20693.52,,42278.0
691,188,2022-08-20,15733.92,1,3,3,,20133.55,15733.92
691,1134,2022-09-13,20133.55,2,2,2,15733.92,24200.47,35867.47
691,3171,2024-03-23,24200.47,3,1,1,20133.55,13608.19,60067.94
691,2023,2024-09-04,13608.19,4,4,4,24200.47,2179.94,73676.13
691,2766,2026-01-03,2179.94,5,6,6,13608.19,9460.5,75856.07
691,3318,2026-08-10,9460.5,6,5,5,2179.94,,85316.57
692,1874,2023-06-02,1439.71,1,2,2,,21780.22,1439.71
692,1130,2025-11-12,21780.22,2,1,1,1439.71,,23219.93
693,3054,2024-09-20,1033.98,1,3,3,,24258.48,1033.98
693,3390,2026-06-02,24258.48,2,1,1,1033.98,3288.99,25292.46
693,699,2026-08-10,3288.99,3,2,2,24258.48,,28581.45
695,1991,2025-11-09,335.92,1,1,1,,,335.92
696,569,2022-09-24,12573.96,1,1,1,,,12573.96
697,1670,2023-01-09,20228.22,1,1,1,,9988.16,20228.22
697,1309,2024-07-29,9988.16,2,2,2,20228.22,4060.68,30216.38
697,445,2026-03-25,4060.68,3,3,3,9988.16,,34277.06
699,2198,2024-12-15,10218.99,1,2,2,,6799.05,10218.99
699,3419,2025-11-26,6799.05,2,3,3,10218.99,10973.49,17018.04
699,3091,2026-03-30,10973.49,3,1,1,6799.05,,27991.53
700,2912,2026-02-03,22450.05,1,1,1,,,22450.05
701,2767,2023-11-20,9423.88,1,3,3,,8485.84,9423.88
701,1712,2025-03-29,8485.84,2,4,4,9423.88,21064.15,17909.72
701,590,2025-11-06,21064.15,3,1,1,8485.84,12160.19,38973.87
701,2451,2026-06-05,12160.19,4,2,2,21064.15,,51134.06
702,476,2023-08-29,2214.0,1,4,4,,7208.07,2214.0
702,3176,2024-05-10,7208.07,2,3,3,2214.0,11349.4,9422.07
702,1098,2026-01-13,11349.4,3,2,2,7208.07,11836.23,20771.47
702,2395,2026-08-06,11836.23,4,1,1,11349.4,,32607.7
704,1628,2023-11-21,12608.31,1,1,1,,10581.34,12608.31
704,2391,2024-07-21,10581.34,2,2,2,12608.31,7107.28,23189.65
704,2279,2025-08-06,7107.28,3,3,3,10581.34,,30296.93
705,1373,2022-08-22,6111.8,1,3,3,,4127.16,6111.8
705,2899,2024-02-01,4127.16,2,6,6,6111.8,13010.35,10238.96
705,2280,2024-04-30,13010.35,3,2,2,4127.16,15461.24,23249.31
705,2626,2024-05-14,15461.24,4,1,1,13010.35,4381.44,38710.55
705,3280,2024-06-12,4381.44,5,5,5,15461.24,4626.37,43091.99
705,2097,2026-07-13,4626.37,6,4,4,4381.44,,47718.36
706,1883,2024-09-03,11748.8,1,2,2,,12640.62,11748.8
706,2419,2025-05-07,12640.62,2,1,1,11748.8,,24389.42
707,3058,2022-09-25,27468.7,1,1,1,,6878.27,27468.7
707,1572,2023-09-13,6878.27,2,4,4,27468.7,20089.75,34346.97
707,706,2023-11-10,20089.75,3,3,3,6878.27,20407.3,54436.72
707,3307,2024-08-04,20407.3,4,2,2,20089.75,,74844.02
708,3474,2023-12-01,17155.28,1,1,1,,15969.18,17155.28
708,2380,2025-03-31,15969.18,2,2,2,17155.28,,33124.46
709,3226,2024-01-13,23483.97,1,1,1,,3753.09,23483.97
709,648,2024-10-15,3753.09,2,3,3,23483.97,11356.09,27237.06
709,446,2026-06-28,11356.09,3,2,2,3753.09,,38593.15
